ID,SimNumber,RQAclass,PEclass,HVAclass,DTclass
16,Sim.64,chaotic,not chaotic,not chaotic,chaotic
17,Sim.64,chaotic,chaotic,not chaotic,chaotic
18,Sim.64,chaotic,chaotic,not chaotic,not chaotic
19,Sim.64,chaotic,chaotic,not chaotic,not chaotic
20,Sim.64,chaotic,chaotic,not chaotic,not chaotic
21,Sim.64,chaotic,chaotic,not chaotic,not chaotic
22,Sim.64,chaotic,chaotic,not chaotic,not chaotic
23,Sim.64,chaotic,chaotic,not chaotic,chaotic
24,Sim.64,chaotic,chaotic,not chaotic,not chaotic
25,Sim.64,chaotic,chaotic,not chaotic,not chaotic
26,Sim.64,not chaotic,chaotic,not chaotic,not chaotic
27,Sim.64,chaotic,chaotic,not chaotic,not chaotic
28,Sim.64,chaotic,chaotic,not chaotic,chaotic
29,Sim.64,chaotic,chaotic,not chaotic,not chaotic
30,Sim.64,chaotic,chaotic,not chaotic,not chaotic
31,Sim.64,not chaotic,chaotic,not chaotic,not chaotic
32,Sim.64,chaotic,chaotic,not chaotic,not chaotic
33,Sim.64,not chaotic,not chaotic,not chaotic,not chaotic
34,Sim.64,not chaotic,not chaotic,not chaotic,not chaotic
35,Sim.64,not chaotic,not chaotic,not chaotic,not chaotic
36,Sim.64,chaotic,not chaotic,not chaotic,not chaotic
37,Sim.64,not chaotic,not chaotic,not chaotic,not chaotic
38,Sim.64,not chaotic,not chaotic,not chaotic,not chaotic
39,Sim.64,chaotic,not chaotic,not chaotic,not chaotic
40,Sim.64,chaotic,not chaotic,not chaotic,not chaotic
41,Sim.64,not chaotic,not chaotic,not chaotic,not chaotic
42,Sim.64,not chaotic,not chaotic,not chaotic,not chaotic
43,Sim.64,chaotic,not chaotic,not chaotic,not chaotic
44,Sim.64,chaotic,not chaotic,not chaotic,not chaotic
45,Sim.64,chaotic,not chaotic,not chaotic,not chaotic
46,Sim.64,chaotic,not chaotic,not chaotic,not chaotic
47,Sim.64,not chaotic,not chaotic,not chaotic,not chaotic
48,Sim.64,not chaotic,not chaotic,not chaotic,not chaotic
49,Sim.64,not chaotic,chaotic,chaotic,chaotic
50,Sim.64,chaotic,chaotic,chaotic,chaotic
51,Sim.64,chaotic,chaotic,chaotic,chaotic
52,Sim.64,not chaotic,chaotic,chaotic,chaotic
53,Sim.64,chaotic,chaotic,not chaotic,chaotic
54,Sim.64,chaotic,chaotic,chaotic,chaotic
55,Sim.64,chaotic,chaotic,chaotic,chaotic
56,Sim.64,chaotic,chaotic,chaotic,chaotic
57,Sim.64,chaotic,chaotic,chaotic,chaotic
58,Sim.64,not chaotic,chaotic,chaotic,chaotic
59,Sim.64,chaotic,chaotic,chaotic,chaotic
60,Sim.64,chaotic,not chaotic,chaotic,chaotic
61,Sim.64,chaotic,chaotic,chaotic,chaotic
62,Sim.64,chaotic,chaotic,chaotic,chaotic
63,Sim.64,chaotic,not chaotic,chaotic,chaotic
64,Sim.64,chaotic,chaotic,chaotic,chaotic
65,Sim.64,not chaotic,not chaotic,not chaotic,not chaotic
66,Sim.64,chaotic,not chaotic,not chaotic,not chaotic
67,Sim.64,not chaotic,not chaotic,not chaotic,not chaotic
68,Sim.64,chaotic,not chaotic,not chaotic,not chaotic
69,Sim.64,not chaotic,not chaotic,not chaotic,not chaotic
70,Sim.64,not chaotic,not chaotic,not chaotic,not chaotic
71,Sim.64,not chaotic,not chaotic,not chaotic,not chaotic
72,Sim.64,chaotic,not chaotic,not chaotic,not chaotic
73,Sim.64,not chaotic,chaotic,not chaotic,not chaotic
74,Sim.64,not chaotic,chaotic,not chaotic,not chaotic
75,Sim.64,not chaotic,chaotic,not chaotic,not chaotic
76,Sim.64,not chaotic,chaotic,not chaotic,not chaotic
77,Sim.64,not chaotic,not chaotic,chaotic,not chaotic
78,Sim.64,not chaotic,not chaotic,chaotic,not chaotic
79,Sim.64,not chaotic,not chaotic,chaotic,not chaotic
80,Sim.64,not chaotic,chaotic,not chaotic,not chaotic
81,Sim.64,chaotic,not chaotic,not chaotic,not chaotic
82,Sim.64,chaotic,chaotic,not chaotic,not chaotic
83,Sim.64,chaotic,not chaotic,not chaotic,not chaotic
84,Sim.64,chaotic,chaotic,not chaotic,not chaotic
85,Sim.64,not chaotic,chaotic,not chaotic,not chaotic
86,Sim.64,chaotic,not chaotic,chaotic,not chaotic
87,Sim.64,not chaotic,not chaotic,not chaotic,not chaotic
88,Sim.64,not chaotic,not chaotic,chaotic,not chaotic
89,Sim.64,not chaotic,not chaotic,not chaotic,not chaotic
90,Sim.64,not chaotic,not chaotic,chaotic,not chaotic
91,Sim.64,not chaotic,not chaotic,chaotic,not chaotic
92,Sim.64,not chaotic,not chaotic,not chaotic,not chaotic
93,Sim.64,not chaotic,not chaotic,chaotic,not chaotic
94,Sim.64,not chaotic,not chaotic,chaotic,not chaotic
95,Sim.64,not chaotic,not chaotic,not chaotic,not chaotic
96,Sim.64,chaotic,not chaotic,not chaotic,not chaotic
1,Sim.65,not chaotic,not chaotic,not chaotic,not chaotic
2,Sim.65,not chaotic,not chaotic,not chaotic,not chaotic
3,Sim.65,chaotic,not chaotic,not chaotic,not chaotic
4,Sim.65,not chaotic,not chaotic,not chaotic,chaotic
5,Sim.65,not chaotic,not chaotic,not chaotic,not chaotic
6,Sim.65,not chaotic,not chaotic,not chaotic,not chaotic
7,Sim.65,chaotic,not chaotic,not chaotic,chaotic
8,Sim.65,chaotic,not chaotic,not chaotic,not chaotic
9,Sim.65,not chaotic,not chaotic,not chaotic,not chaotic
10,Sim.65,chaotic,not chaotic,not chaotic,not chaotic
11,Sim.65,chaotic,not chaotic,not chaotic,not chaotic
12,Sim.65,chaotic,not chaotic,not chaotic,chaotic
13,Sim.65,not chaotic,not chaotic,not chaotic,not chaotic
14,Sim.65,not chaotic,not chaotic,not chaotic,not chaotic
15,Sim.65,chaotic,not chaotic,not chaotic,not chaotic
16,Sim.65,not chaotic,not chaotic,not chaotic,not chaotic
17,Sim.65,chaotic,chaotic,not chaotic,chaotic
18,Sim.65,chaotic,chaotic,not chaotic,chaotic
19,Sim.65,chaotic,chaotic,not chaotic,not chaotic
20,Sim.65,chaotic,chaotic,not chaotic,not chaotic
21,Sim.65,not chaotic,chaotic,not chaotic,not chaotic
22,Sim.65,chaotic,chaotic,not chaotic,not chaotic
23,Sim.65,chaotic,chaotic,not chaotic,chaotic
24,Sim.65,chaotic,chaotic,not chaotic,not chaotic
25,Sim.65,not chaotic,chaotic,not chaotic,not chaotic
26,Sim.65,chaotic,chaotic,not chaotic,not chaotic
27,Sim.65,chaotic,chaotic,not chaotic,not chaotic
28,Sim.65,chaotic,chaotic,not chaotic,not chaotic
29,Sim.65,not chaotic,chaotic,not chaotic,not chaotic
30,Sim.65,chaotic,chaotic,not chaotic,not chaotic
31,Sim.65,not chaotic,chaotic,not chaotic,not chaotic
32,Sim.65,chaotic,chaotic,not chaotic,not chaotic
33,Sim.65,not chaotic,not chaotic,not chaotic,not chaotic
34,Sim.65,not chaotic,not chaotic,not chaotic,not chaotic
35,Sim.65,not chaotic,not chaotic,not chaotic,not chaotic
36,Sim.65,not chaotic,not chaotic,not chaotic,not chaotic
37,Sim.65,not chaotic,not chaotic,not chaotic,not chaotic
38,Sim.65,not chaotic,not chaotic,not chaotic,not chaotic
39,Sim.65,not chaotic,not chaotic,not chaotic,not chaotic
40,Sim.65,not chaotic,not chaotic,not chaotic,not chaotic
41,Sim.65,not chaotic,not chaotic,not chaotic,not chaotic
42,Sim.65,not chaotic,not chaotic,not chaotic,not chaotic
43,Sim.65,not chaotic,not chaotic,not chaotic,not chaotic
44,Sim.65,not chaotic,not chaotic,not chaotic,not chaotic
45,Sim.65,chaotic,not chaotic,not chaotic,not chaotic
46,Sim.65,not chaotic,not chaotic,not chaotic,not chaotic
47,Sim.65,chaotic,not chaotic,not chaotic,not chaotic
48,Sim.65,chaotic,chaotic,not chaotic,not chaotic
49,Sim.65,chaotic,chaotic,not chaotic,chaotic
50,Sim.65,chaotic,chaotic,chaotic,chaotic
51,Sim.65,not chaotic,chaotic,chaotic,chaotic
52,Sim.65,chaotic,chaotic,chaotic,chaotic
53,Sim.65,chaotic,chaotic,chaotic,chaotic
54,Sim.65,not chaotic,chaotic,chaotic,chaotic
55,Sim.65,chaotic,chaotic,chaotic,chaotic
56,Sim.65,chaotic,chaotic,chaotic,chaotic
57,Sim.65,not chaotic,chaotic,chaotic,chaotic
58,Sim.65,chaotic,chaotic,chaotic,chaotic
59,Sim.65,chaotic,chaotic,chaotic,chaotic
60,Sim.65,chaotic,chaotic,chaotic,chaotic
61,Sim.65,chaotic,chaotic,chaotic,chaotic
62,Sim.65,chaotic,chaotic,chaotic,chaotic
63,Sim.65,not chaotic,chaotic,chaotic,chaotic
64,Sim.65,chaotic,chaotic,chaotic,chaotic
65,Sim.65,not chaotic,not chaotic,not chaotic,not chaotic
66,Sim.65,not chaotic,not chaotic,not chaotic,not chaotic
67,Sim.65,not chaotic,not chaotic,not chaotic,not chaotic
68,Sim.65,not chaotic,not chaotic,not chaotic,not chaotic
69,Sim.65,not chaotic,not chaotic,not chaotic,not chaotic
70,Sim.65,not chaotic,not chaotic,not chaotic,not chaotic
71,Sim.65,not chaotic,not chaotic,not chaotic,not chaotic
72,Sim.65,not chaotic,not chaotic,not chaotic,not chaotic
73,Sim.65,not chaotic,chaotic,not chaotic,not chaotic
74,Sim.65,not chaotic,chaotic,not chaotic,not chaotic
75,Sim.65,not chaotic,chaotic,not chaotic,not chaotic
76,Sim.65,not chaotic,chaotic,not chaotic,not chaotic
77,Sim.65,not chaotic,chaotic,not chaotic,not chaotic
78,Sim.65,not chaotic,chaotic,not chaotic,not chaotic
79,Sim.65,not chaotic,chaotic,not chaotic,not chaotic
80,Sim.65,not chaotic,not chaotic,not chaotic,not chaotic
81,Sim.65,chaotic,chaotic,not chaotic,not chaotic
82,Sim.65,chaotic,chaotic,not chaotic,not chaotic
83,Sim.65,chaotic,not chaotic,not chaotic,not chaotic
84,Sim.65,chaotic,chaotic,not chaotic,not chaotic
85,Sim.65,not chaotic,not chaotic,chaotic,not chaotic
86,Sim.65,not chaotic,chaotic,chaotic,not chaotic
87,Sim.65,chaotic,not chaotic,not chaotic,not chaotic
88,Sim.65,chaotic,chaotic,chaotic,not chaotic
89,Sim.65,not chaotic,not chaotic,not chaotic,not chaotic
90,Sim.65,not chaotic,not chaotic,chaotic,not chaotic
91,Sim.65,not chaotic,not chaotic,chaotic,not chaotic
92,Sim.65,not chaotic,not chaotic,not chaotic,not chaotic
93,Sim.65,not chaotic,not chaotic,chaotic,not chaotic
94,Sim.65,not chaotic,not chaotic,not chaotic,not chaotic
95,Sim.65,not chaotic,not chaotic,not chaotic,not chaotic
96,Sim.65,not chaotic,not chaotic,not chaotic,not chaotic
1,Sim.66,not chaotic,not chaotic,not chaotic,not chaotic
2,Sim.66,not chaotic,not chaotic,not chaotic,not chaotic
3,Sim.66,chaotic,not chaotic,not chaotic,not chaotic
4,Sim.66,chaotic,not chaotic,not chaotic,not chaotic
5,Sim.66,not chaotic,not chaotic,not chaotic,not chaotic
6,Sim.66,not chaotic,not chaotic,not chaotic,not chaotic
7,Sim.66,chaotic,not chaotic,not chaotic,not chaotic
8,Sim.66,not chaotic,not chaotic,not chaotic,not chaotic
9,Sim.66,not chaotic,not chaotic,not chaotic,not chaotic
10,Sim.66,not chaotic,not chaotic,not chaotic,not chaotic
11,Sim.66,chaotic,not chaotic,not chaotic,chaotic
12,Sim.66,chaotic,not chaotic,not chaotic,chaotic
13,Sim.66,not chaotic,not chaotic,not chaotic,not chaotic
14,Sim.66,not chaotic,not chaotic,not chaotic,not chaotic
15,Sim.66,not chaotic,not chaotic,not chaotic,not chaotic
16,Sim.66,not chaotic,not chaotic,not chaotic,chaotic
17,Sim.66,chaotic,chaotic,not chaotic,chaotic
18,Sim.66,chaotic,chaotic,not chaotic,not chaotic
19,Sim.66,chaotic,chaotic,not chaotic,not chaotic
20,Sim.66,chaotic,chaotic,not chaotic,not chaotic
21,Sim.66,chaotic,chaotic,not chaotic,not chaotic
22,Sim.66,chaotic,chaotic,not chaotic,not chaotic
23,Sim.66,chaotic,chaotic,not chaotic,not chaotic
24,Sim.66,chaotic,chaotic,not chaotic,chaotic
25,Sim.66,not chaotic,chaotic,not chaotic,chaotic
26,Sim.66,chaotic,chaotic,not chaotic,not chaotic
27,Sim.66,chaotic,chaotic,not chaotic,not chaotic
28,Sim.66,not chaotic,chaotic,not chaotic,not chaotic
29,Sim.66,not chaotic,chaotic,not chaotic,not chaotic
30,Sim.66,not chaotic,chaotic,not chaotic,not chaotic
31,Sim.66,chaotic,chaotic,not chaotic,not chaotic
32,Sim.66,not chaotic,chaotic,not chaotic,not chaotic
33,Sim.66,not chaotic,not chaotic,not chaotic,not chaotic
34,Sim.66,not chaotic,not chaotic,not chaotic,not chaotic
35,Sim.66,not chaotic,not chaotic,not chaotic,not chaotic
36,Sim.66,not chaotic,not chaotic,not chaotic,not chaotic
37,Sim.66,not chaotic,not chaotic,not chaotic,not chaotic
38,Sim.66,chaotic,not chaotic,not chaotic,not chaotic
39,Sim.66,not chaotic,not chaotic,not chaotic,not chaotic
40,Sim.66,not chaotic,not chaotic,not chaotic,not chaotic
41,Sim.66,chaotic,not chaotic,not chaotic,not chaotic
42,Sim.66,chaotic,not chaotic,not chaotic,not chaotic
43,Sim.66,not chaotic,not chaotic,not chaotic,not chaotic
44,Sim.66,not chaotic,not chaotic,not chaotic,not chaotic
45,Sim.66,chaotic,not chaotic,not chaotic,not chaotic
46,Sim.66,not chaotic,not chaotic,not chaotic,not chaotic
47,Sim.66,not chaotic,not chaotic,not chaotic,not chaotic
48,Sim.66,chaotic,not chaotic,not chaotic,not chaotic
49,Sim.66,chaotic,chaotic,chaotic,chaotic
50,Sim.66,chaotic,chaotic,chaotic,chaotic
51,Sim.66,chaotic,chaotic,chaotic,chaotic
52,Sim.66,chaotic,chaotic,chaotic,chaotic
53,Sim.66,chaotic,chaotic,chaotic,chaotic
54,Sim.66,chaotic,chaotic,chaotic,chaotic
55,Sim.66,chaotic,chaotic,chaotic,chaotic
56,Sim.66,chaotic,chaotic,chaotic,chaotic
57,Sim.66,chaotic,chaotic,chaotic,chaotic
58,Sim.66,chaotic,chaotic,chaotic,chaotic
59,Sim.66,chaotic,chaotic,chaotic,chaotic
60,Sim.66,chaotic,chaotic,chaotic,chaotic
61,Sim.66,chaotic,chaotic,chaotic,chaotic
62,Sim.66,chaotic,chaotic,chaotic,not chaotic
63,Sim.66,chaotic,chaotic,chaotic,chaotic
64,Sim.66,not chaotic,chaotic,chaotic,chaotic
65,Sim.66,chaotic,not chaotic,not chaotic,not chaotic
66,Sim.66,not chaotic,not chaotic,not chaotic,not chaotic
67,Sim.66,not chaotic,not chaotic,not chaotic,not chaotic
68,Sim.66,chaotic,not chaotic,not chaotic,not chaotic
69,Sim.66,not chaotic,not chaotic,not chaotic,not chaotic
70,Sim.66,not chaotic,not chaotic,not chaotic,not chaotic
71,Sim.66,not chaotic,not chaotic,not chaotic,not chaotic
72,Sim.66,chaotic,not chaotic,not chaotic,not chaotic
73,Sim.66,not chaotic,chaotic,not chaotic,not chaotic
74,Sim.66,not chaotic,not chaotic,not chaotic,not chaotic
75,Sim.66,not chaotic,chaotic,not chaotic,not chaotic
76,Sim.66,not chaotic,chaotic,not chaotic,not chaotic
77,Sim.66,not chaotic,chaotic,not chaotic,not chaotic
78,Sim.66,not chaotic,chaotic,chaotic,not chaotic
79,Sim.66,not chaotic,chaotic,chaotic,not chaotic
80,Sim.66,not chaotic,chaotic,not chaotic,not chaotic
81,Sim.66,chaotic,chaotic,not chaotic,not chaotic
82,Sim.66,chaotic,chaotic,not chaotic,not chaotic
83,Sim.66,chaotic,chaotic,not chaotic,not chaotic
84,Sim.66,chaotic,not chaotic,not chaotic,not chaotic
85,Sim.66,not chaotic,not chaotic,chaotic,not chaotic
86,Sim.66,chaotic,chaotic,chaotic,not chaotic
87,Sim.66,not chaotic,not chaotic,not chaotic,not chaotic
88,Sim.66,chaotic,not chaotic,chaotic,not chaotic
89,Sim.66,not chaotic,not chaotic,not chaotic,not chaotic
90,Sim.66,not chaotic,not chaotic,chaotic,not chaotic
91,Sim.66,chaotic,not chaotic,chaotic,not chaotic
92,Sim.66,not chaotic,not chaotic,chaotic,not chaotic
93,Sim.66,not chaotic,not chaotic,not chaotic,not chaotic
94,Sim.66,not chaotic,not chaotic,not chaotic,not chaotic
95,Sim.66,not chaotic,not chaotic,chaotic,not chaotic
96,Sim.66,not chaotic,not chaotic,not chaotic,not chaotic
1,Sim.67,not chaotic,not chaotic,not chaotic,not chaotic
2,Sim.67,not chaotic,not chaotic,not chaotic,not chaotic
3,Sim.67,chaotic,not chaotic,not chaotic,not chaotic
4,Sim.67,chaotic,not chaotic,not chaotic,chaotic
5,Sim.67,not chaotic,not chaotic,not chaotic,not chaotic
6,Sim.67,chaotic,not chaotic,not chaotic,not chaotic
7,Sim.67,chaotic,not chaotic,not chaotic,chaotic
8,Sim.67,chaotic,not chaotic,not chaotic,not chaotic
9,Sim.67,not chaotic,not chaotic,not chaotic,not chaotic
10,Sim.67,not chaotic,not chaotic,not chaotic,not chaotic
11,Sim.67,chaotic,not chaotic,not chaotic,not chaotic
12,Sim.67,chaotic,not chaotic,not chaotic,chaotic
13,Sim.67,not chaotic,not chaotic,not chaotic,not chaotic
14,Sim.67,not chaotic,not chaotic,not chaotic,not chaotic
15,Sim.67,chaotic,not chaotic,not chaotic,not chaotic
16,Sim.67,chaotic,not chaotic,not chaotic,not chaotic
17,Sim.67,chaotic,chaotic,not chaotic,chaotic
18,Sim.67,chaotic,chaotic,not chaotic,not chaotic
19,Sim.67,chaotic,chaotic,not chaotic,chaotic
20,Sim.67,chaotic,chaotic,not chaotic,not chaotic
21,Sim.67,not chaotic,chaotic,not chaotic,chaotic
22,Sim.67,chaotic,chaotic,not chaotic,not chaotic
23,Sim.67,chaotic,chaotic,not chaotic,not chaotic
24,Sim.67,chaotic,chaotic,not chaotic,not chaotic
25,Sim.67,chaotic,chaotic,not chaotic,not chaotic
26,Sim.67,chaotic,chaotic,not chaotic,not chaotic
27,Sim.67,chaotic,chaotic,not chaotic,not chaotic
28,Sim.67,chaotic,chaotic,not chaotic,not chaotic
29,Sim.67,chaotic,chaotic,not chaotic,not chaotic
30,Sim.67,chaotic,chaotic,not chaotic,not chaotic
31,Sim.67,not chaotic,chaotic,not chaotic,not chaotic
32,Sim.67,not chaotic,chaotic,not chaotic,not chaotic
33,Sim.67,not chaotic,not chaotic,not chaotic,not chaotic
34,Sim.67,not chaotic,not chaotic,not chaotic,not chaotic
35,Sim.67,not chaotic,not chaotic,not chaotic,not chaotic
36,Sim.67,not chaotic,not chaotic,not chaotic,not chaotic
37,Sim.67,not chaotic,not chaotic,not chaotic,not chaotic
38,Sim.67,not chaotic,not chaotic,not chaotic,not chaotic
39,Sim.67,chaotic,not chaotic,not chaotic,not chaotic
40,Sim.67,chaotic,not chaotic,not chaotic,not chaotic
41,Sim.67,not chaotic,not chaotic,not chaotic,not chaotic
42,Sim.67,chaotic,not chaotic,not chaotic,not chaotic
43,Sim.67,not chaotic,not chaotic,not chaotic,not chaotic
44,Sim.67,chaotic,not chaotic,not chaotic,not chaotic
45,Sim.67,chaotic,not chaotic,not chaotic,not chaotic
46,Sim.67,chaotic,not chaotic,not chaotic,not chaotic
47,Sim.67,not chaotic,not chaotic,not chaotic,not chaotic
48,Sim.67,not chaotic,chaotic,not chaotic,not chaotic
49,Sim.67,chaotic,chaotic,chaotic,chaotic
50,Sim.67,chaotic,chaotic,chaotic,chaotic
51,Sim.67,chaotic,chaotic,chaotic,chaotic
52,Sim.67,not chaotic,chaotic,chaotic,chaotic
53,Sim.67,chaotic,chaotic,chaotic,chaotic
54,Sim.67,chaotic,chaotic,chaotic,chaotic
55,Sim.67,chaotic,chaotic,chaotic,chaotic
56,Sim.67,chaotic,chaotic,chaotic,chaotic
57,Sim.67,chaotic,chaotic,chaotic,chaotic
58,Sim.67,not chaotic,chaotic,not chaotic,chaotic
59,Sim.67,not chaotic,chaotic,chaotic,chaotic
60,Sim.67,not chaotic,chaotic,chaotic,not chaotic
61,Sim.67,not chaotic,chaotic,chaotic,not chaotic
62,Sim.67,chaotic,chaotic,chaotic,chaotic
63,Sim.67,chaotic,chaotic,chaotic,chaotic
64,Sim.67,not chaotic,chaotic,chaotic,not chaotic
65,Sim.67,chaotic,not chaotic,not chaotic,not chaotic
66,Sim.67,not chaotic,not chaotic,not chaotic,not chaotic
67,Sim.67,chaotic,not chaotic,not chaotic,not chaotic
68,Sim.67,chaotic,not chaotic,not chaotic,not chaotic
69,Sim.67,not chaotic,not chaotic,not chaotic,not chaotic
70,Sim.67,chaotic,not chaotic,not chaotic,not chaotic
71,Sim.67,not chaotic,not chaotic,not chaotic,not chaotic
72,Sim.67,not chaotic,not chaotic,not chaotic,not chaotic
73,Sim.67,not chaotic,chaotic,not chaotic,not chaotic
74,Sim.67,not chaotic,chaotic,not chaotic,not chaotic
75,Sim.67,not chaotic,chaotic,not chaotic,not chaotic
76,Sim.67,not chaotic,chaotic,not chaotic,not chaotic
77,Sim.67,not chaotic,chaotic,not chaotic,not chaotic
78,Sim.67,not chaotic,not chaotic,not chaotic,not chaotic
79,Sim.67,not chaotic,not chaotic,not chaotic,not chaotic
80,Sim.67,not chaotic,chaotic,chaotic,not chaotic
81,Sim.67,chaotic,chaotic,not chaotic,not chaotic
82,Sim.67,chaotic,chaotic,not chaotic,not chaotic
83,Sim.67,chaotic,not chaotic,not chaotic,not chaotic
84,Sim.67,chaotic,chaotic,not chaotic,not chaotic
85,Sim.67,not chaotic,not chaotic,chaotic,not chaotic
86,Sim.67,chaotic,not chaotic,chaotic,not chaotic
87,Sim.67,chaotic,not chaotic,chaotic,not chaotic
88,Sim.67,not chaotic,not chaotic,chaotic,not chaotic
89,Sim.67,not chaotic,not chaotic,not chaotic,not chaotic
90,Sim.67,not chaotic,not chaotic,not chaotic,not chaotic
91,Sim.67,not chaotic,not chaotic,chaotic,not chaotic
92,Sim.67,not chaotic,not chaotic,not chaotic,not chaotic
93,Sim.67,not chaotic,not chaotic,not chaotic,not chaotic
94,Sim.67,not chaotic,not chaotic,chaotic,not chaotic
95,Sim.67,not chaotic,not chaotic,not chaotic,not chaotic
96,Sim.67,not chaotic,not chaotic,chaotic,not chaotic
1,Sim.68,not chaotic,not chaotic,not chaotic,not chaotic
2,Sim.68,not chaotic,not chaotic,not chaotic,not chaotic
3,Sim.68,chaotic,not chaotic,not chaotic,not chaotic
4,Sim.68,not chaotic,not chaotic,not chaotic,chaotic
5,Sim.68,not chaotic,not chaotic,not chaotic,not chaotic
6,Sim.68,chaotic,not chaotic,not chaotic,not chaotic
7,Sim.68,not chaotic,not chaotic,not chaotic,not chaotic
8,Sim.68,chaotic,not chaotic,not chaotic,not chaotic
9,Sim.68,not chaotic,not chaotic,not chaotic,not chaotic
10,Sim.68,not chaotic,not chaotic,not chaotic,not chaotic
11,Sim.68,chaotic,not chaotic,not chaotic,chaotic
12,Sim.68,not chaotic,not chaotic,not chaotic,chaotic
13,Sim.68,not chaotic,not chaotic,not chaotic,not chaotic
14,Sim.68,not chaotic,not chaotic,not chaotic,not chaotic
15,Sim.68,not chaotic,not chaotic,not chaotic,not chaotic
16,Sim.68,chaotic,not chaotic,not chaotic,chaotic
17,Sim.68,chaotic,chaotic,not chaotic,not chaotic
18,Sim.68,chaotic,chaotic,not chaotic,not chaotic
19,Sim.68,not chaotic,chaotic,not chaotic,chaotic
20,Sim.68,chaotic,chaotic,not chaotic,not chaotic
21,Sim.68,not chaotic,chaotic,not chaotic,not chaotic
22,Sim.68,chaotic,chaotic,not chaotic,not chaotic
23,Sim.68,not chaotic,chaotic,not chaotic,not chaotic
24,Sim.68,chaotic,chaotic,not chaotic,not chaotic
25,Sim.68,not chaotic,chaotic,not chaotic,chaotic
26,Sim.68,chaotic,chaotic,not chaotic,not chaotic
27,Sim.68,chaotic,chaotic,not chaotic,not chaotic
28,Sim.68,chaotic,chaotic,not chaotic,chaotic
29,Sim.68,not chaotic,chaotic,not chaotic,not chaotic
30,Sim.68,chaotic,chaotic,chaotic,not chaotic
31,Sim.68,chaotic,chaotic,not chaotic,not chaotic
32,Sim.68,chaotic,chaotic,not chaotic,chaotic
33,Sim.68,not chaotic,not chaotic,not chaotic,not chaotic
34,Sim.68,not chaotic,not chaotic,not chaotic,not chaotic
35,Sim.68,not chaotic,not chaotic,not chaotic,not chaotic
